ID NODO | ID WAY | Nombre | latitud | longitud 
1287927764 | 113586258 | Sin Nombre | -32.9551494 | -68.8035754
1287927685 | 113586258 | Sin Nombre | -32.9549355 | -68.8041043
1287927750 | 113586259 | Base Marambio | -32.9468615 | -68.8053603
1287927773 | 113586259 | Base Marambio | -32.9475622 | -68.8022258
1287927719 | 113586259 | Base Marambio | -32.9478516 | -68.8013858
1287927712 | 113586259 | Base Marambio | -32.9482879 | -68.8007272
1287927796 | 113586259 | Base Marambio | -32.9485041 | -68.8005261
1287927747 | 113586259 | Base Marambio | -32.9502165 | -68.7988072
1287927682 | 113586259 | Base Marambio | -32.951445 | -68.7975744
1287927694 | 113586260 | Brown | -32.9519407 | -68.7979033
1287927755 | 113586260 | Brown | -32.9505682 | -68.7992914
1287927715 | 113586260 | Brown | -32.9488573 | -68.8010225
1287927698 | 113586261 | Tierra del Fuego | -32.948053 | -68.8051195
1287927721 | 113586261 | Tierra del Fuego | -32.948992 | -68.8053945
1287927778 | 113586262 | Sin Nombre | -32.9530258 | -68.7996011
1287927771 | 113586262 | Sin Nombre | -32.9525814 | -68.7989598
1287927744 | 113586263 | Base General San Martín | -32.948123 | -68.8023929
1287927725 | 113586263 | Base General San Martín | -32.9486317 | -68.8025444
1287927792 | 113586263 | Base General San Martín | -32.9491738 | -68.8027058
1287927720 | 113586263 | Base General San Martín | -32.9496096 | -68.8028356
1287927753 | 113586263 | Base General San Martín | -32.9497904 | -68.8027279
1287927774 | 113586264 | Olascoaga | -32.94928 | -68.8048135
1287927680 | 113586264 | Olascoaga | -32.9494233 | -68.8041337
1287927795 | 113586265 | Olascoaga | -32.9516425 | -68.8007705
1287927681 | 113586265 | Olascoaga | -32.9507191 | -68.8016736
1287927684 | 113586265 | Olascoaga | -32.9499207 | -68.8024529
1287927753 | 113586265 | Olascoaga | -32.9497904 | -68.8027279
2564945487 | 113586266 | Cerro El Plata | -32.9523102 | -68.8023382
2564945490 | 113586266 | Cerro El Plata | -32.952732 | -68.8026176
1287927693 | 113586266 | Cerro El Plata | -32.9531981 | -68.8029274
1287927761 | 113586266 | Cerro El Plata | -32.9536472 | -68.8032316
1287927757 | 113586266 | Cerro El Plata | -32.9541032 | -68.8035405
1287927696 | 113586266 | Cerro El Plata | -32.9545285 | -68.8038286
1287927685 | 113586266 | Cerro El Plata | -32.9549355 | -68.8041043
1287927715 | 113586267 | Base General Belgrano | -32.9488573 | -68.8010225
1287927745 | 113586267 | Base General Belgrano | -32.9492159 | -68.8015063
1287927770 | 113586267 | Base General Belgrano | -32.9495586 | -68.8019964
1287927703 | 113586267 | Base General Belgrano | -32.9498255 | -68.8023998
1287927753 | 113586267 | Base General Belgrano | -32.9497904 | -68.8027279
1287927692 | 113586268 | Almirante Irizar | -32.948348 | -68.8038067
1287927752 | 113586268 | Almirante Irizar | -32.9488885 | -68.8039711
1287927680 | 113586268 | Almirante Irizar | -32.9494233 | -68.8041337
1287927732 | 113586269 | Sin Nombre | -32.9521524 | -68.7993906
1287927743 | 113586269 | Sin Nombre | -32.9527533 | -68.8002322
1287927696 | 113586270 | Sin Nombre | -32.9545285 | -68.8038286
1287927780 | 113586270 | Sin Nombre | -32.9549325 | -68.8027751
1226963903 | 113586271 | Base Esperanza | -32.9476817 | -68.8005036
1287927740 | 113586271 | Base Esperanza | -32.9481776 | -68.800007
1287927789 | 113586271 | Base Esperanza | -32.9498817 | -68.7983462
1287927766 | 113586271 | Base Esperanza | -32.9509717 | -68.7972605
2965197378 | 113586271 | Base Esperanza | -32.9513752 | -68.7968641
1286948938 | 113586271 | Base Esperanza | -32.9539834 | -68.7943018
1287927680 | 113586272 | Olascoaga | -32.9494233 | -68.8041337
2809750849 | 113586272 | Olascoaga | -32.949558 | -68.8034946
1287927741 | 113586272 | Olascoaga | -32.9496645 | -68.8029892
1287927753 | 113586272 | Olascoaga | -32.9497904 | -68.8027279
1287927693 | 113586273 | Cerro Campanario | -32.9531981 | -68.8029274
1287927707 | 113586273 | Cerro Campanario | -32.9536045 | -68.8018802
1287927689 | 113586274 | Cagliero | -32.95296 | -68.7985795
1287927771 | 113586274 | Cagliero | -32.9525814 | -68.7989598
1287927732 | 113586274 | Cagliero | -32.9521524 | -68.7993906
1287927726 | 113586274 | Cagliero | -32.951691 | -68.799854
1287927775 | 113586274 | Cagliero | -32.951278 | -68.8002687
1287927770 | 113586274 | Cagliero | -32.9495586 | -68.8019964
1287927687 | 113586275 | Almirante Irizar | -32.9503909 | -68.8041439
1287927787 | 113586275 | Almirante Irizar | -32.949863 | -68.8042018
1287927680 | 113586275 | Almirante Irizar | -32.9494233 | -68.8041337
1287927737 | 113586276 | Sin Nombre | -32.9527924 | -68.8013554
1287927679 | 113586276 | Sin Nombre | -32.9530986 | -68.8015539
1287927707 | 113586276 | Sin Nombre | -32.9536045 | -68.8018802
1287927783 | 113586276 | Sin Nombre | -32.9540462 | -68.8021779
1287927706 | 113586276 | Sin Nombre | -32.9544897 | -68.8024767
1287927780 | 113586276 | Sin Nombre | -32.9549325 | -68.8027751
1287927756 | 113586276 | Sin Nombre | -32.9553573 | -68.8030613
1287927792 | 113586277 | Cagliero | -32.9491738 | -68.8027058
1287927752 | 113586277 | Cagliero | -32.9488885 | -68.8039711
1287927715 | 113586279 | Brown | -32.9488573 | -68.8010225
1287927798 | 113586279 | Brown | -32.9484988 | -68.8014309
1287927794 | 113586279 | Brown | -32.9482141 | -68.801965
1287927744 | 113586279 | Brown | -32.948123 | -68.8023929
1373476332 | 113587067 | Mallea | -32.9414341 | -68.7872668
3769191407 | 113587067 | Mallea | -32.9436104 | -68.7884002
1373476295 | 113587067 | Mallea | -32.943696 | -68.7884448
1373476365 | 113587067 | Mallea | -32.9438005 | -68.7884947
1373476329 | 113587067 | Mallea | -32.9441191 | -68.7886461
1373476331 | 113587067 | Mallea | -32.9446593 | -68.7889031
3419904008 | 113587067 | Mallea | -32.9459445 | -68.7895568
1373476294 | 113587067 | Mallea | -32.9462448 | -68.7897095
1373476360 | 113587067 | Mallea | -32.9467347 | -68.7899586
1373476307 | 113587067 | Mallea | -32.9482236 | -68.7907525
1373476404 | 113587067 | Mallea | -32.9493708 | -68.7913642
1287946462 | 113587067 | Mallea | -32.9494647 | -68.7914082
2602292488 | 113587067 | Mallea | -32.950358 | -68.7919891
2602292489 | 113587067 | Mallea | -32.9530885 | -68.7937647
1287946497 | 113587067 | Mallea | -32.9531646 | -68.7938142
1287946435 | 113587068 | Gutierrez | -32.9525676 | -68.7911536
1287946373 | 113587068 | Gutierrez | -32.9526737 | -68.7907358
1287946385 | 113587068 | Gutierrez | -32.9528886 | -68.7898894
1287946359 | 113587068 | Gutierrez | -32.9530954 | -68.7890748
1287946330 | 113587068 | Gutierrez | -32.9533191 | -68.7881939
1287946370 | 113587069 | Villanueva | -32.9545334 | -68.7777558
1287946378 | 113587069 | Villanueva | -32.9536707 | -68.7774919
1287946350 | 113587069 | Villanueva | -32.9526515 | -68.7771444
1287946459 | 113587070 | Beltrán | -32.9589956 | -68.7799954
1287946309 | 113587070 | Beltrán | -32.9592704 | -68.778961
1287946365 | 113587070 | Beltrán | -32.9595382 | -68.7779087
1287946496 | 113587070 | Beltrán | -32.9597942 | -68.7768779
1287946374 | 113587071 | San Lorenzo | -32.9557663 | -68.7793042
1287946299 | 113587071 | San Lorenzo | -32.9559468 | -68.7793618
1287946322 | 113587071 | San Lorenzo | -32.9564306 | -68.7794846
1287946387 | 113587071 | San Lorenzo | -32.9569047 | -68.779609
1287946369 | 113587071 | San Lorenzo | -32.9574791 | -68.7797874
1287946334 | 113587071 | San Lorenzo | -32.9577596 | -68.7798631
1287946395 | 113587072 | Villanueva | -32.9584633 | -68.7789807
1287946309 | 113587072 | Villanueva | -32.9592704 | -68.778961
1287946329 | 113587072 | Villanueva | -32.9601112 | -68.7789406
1287946292 | 113587072 | Villanueva | -32.9609494 | -68.7789202
1287946416 | 113587073 | Reconquista | -32.9556074 | -68.7807457
1287946299 | 113587073 | Reconquista | -32.9559468 | -68.7793618
1287946343 | 113587073 | Reconquista | -32.9562182 | -68.7781907
1287946333 | 113587074 | Ushuaia | -32.9549546 | -68.7814218
1287946474 | 113587074 | Ushuaia | -32.9559502 | -68.7816869
1287946325 | 113587075 | Huarpes | -32.9568573 | -68.7827734
1287946466 | 113587075 | Huarpes | -32.9571587 | -68.7813608
1287946369 | 113587075 | Huarpes | -32.9574791 | -68.7797874
1287946489 | 113587075 | Huarpes | -32.9577283 | -68.7786162
1287946506 | 113587076 | Funes | -32.9547661 | -68.7921242
1287946454 | 113587076 | Funes | -32.9544928 | -68.792044
1287946458 | 113587076 | Funes | -32.9535224 | -68.7917756
1287946313 | 113587076 | Funes | -32.9532723 | -68.791718
1286948941 | 113587077 | Italia | -32.95763 | -68.7829674
4684174321 | 113587077 | Italia | -32.9588209 | -68.7833018
1287946363 | 113587078 | Peñazola | -32.9489649 | -68.7979378
1287946501 | 113587078 | Peñazola | -32.9480376 | -68.7976284
1287946331 | 113587079 | Liniers | -32.957899499999996 | -68.781676
1287946466 | 113587079 | Liniers | -32.9571587 | -68.7813608
1287946361 | 113587079 | Liniers | -32.9566069 | -68.7811444
1287946326 | 113587079 | Liniers | -32.9561177 | -68.78094
1287946416 | 113587079 | Liniers | -32.9556074 | -68.7807457
1287946396 | 113587079 | Liniers | -32.9551723 | -68.7805833
1287946284 | 113587079 | Liniers | -32.9546118 | -68.7803403
3769195181 | 113587079 | Liniers | -32.9544791 | -68.7802784
1287946461 | 113587079 | Liniers | -32.9540241 | -68.780066
1287946345 | 113587079 | Liniers | -32.9531021 | -68.7797029
1287946355 | 113587079 | Liniers | -32.9521478 | -68.7793709
1287946290 | 113587080 | Alberdi | -32.9605867 | -68.7799103
1287946292 | 113587080 | Alberdi | -32.9609494 | -68.7789202
1287946353 | 113587080 | Alberdi | -32.9613423 | -68.7778648
1287946294 | 113587080 | Alberdi | -32.9617213 | -68.7768004
1287946366 | 113587080 | Alberdi | -32.963185 | -68.7729772
1287946303 | 113587081 | Florentino Ameghino | -32.9570256 | -68.7857638
3697973847 | 113587081 | Florentino Ameghino | -32.9564456 | -68.7855988
1287946479 | 113587081 | Florentino Ameghino | -32.9560415 | -68.7854799
1287946394 | 113587081 | Florentino Ameghino | -32.9555928 | -68.7853534
1287946439 | 113587081 | Florentino Ameghino | -32.955269799999996 | -68.7852028
1287946443 | 113587081 | Florentino Ameghino | -32.9551565 | -68.7850582
1287946486 | 113587081 | Florentino Ameghino | -32.9550493 | -68.7848223
1287946391 | 113587081 | Florentino Ameghino | -32.9541938 | -68.7845111
1287946317 | 113587081 | Florentino Ameghino | -32.9531262 | -68.7842287
1287946465 | 113587081 | Florentino Ameghino | -32.952116 | -68.7839129
1287946340 | 113587081 | Florentino Ameghino | -32.9511861 | -68.7836213
1287946345 | 113587082 | Julio Argentino Roca | -32.9531021 | -68.7797029
1287946289 | 113587082 | Julio Argentino Roca | -32.953297 | -68.778945
1287946490 | 113587082 | Julio Argentino Roca | -32.9534709 | -68.7782688
1287946378 | 113587082 | Julio Argentino Roca | -32.9536707 | -68.7774919
1287946484 | 113587083 | Islas Malvinas | -32.9560634 | -68.7898672
1287946386 | 113587083 | Islas Malvinas | -32.9550967 | -68.7896083
1287946405 | 113587083 | Islas Malvinas | -32.954122 | -68.7893486
1287946359 | 113587083 | Islas Malvinas | -32.9530954 | -68.7890748
1287946323 | 113587083 | Islas Malvinas | -32.9520094 | -68.7887852
1287946422 | 113587083 | Islas Malvinas | -32.950963 | -68.788506
1287946286 | 113587083 | Islas Malvinas | -32.9501252 | -68.7882827
1287946351 | 113587084 | Vázquez | -32.9523179 | -68.7785724
1287946289 | 113587084 | Vázquez | -32.953297 | -68.778945
1287946307 | 113587084 | Vázquez | -32.9541974 | -68.7792799
1287946339 | 113587085 | Independencia | -32.9567409 | -68.7870613
3697973846 | 113587085 | Independencia | -32.9561596 | -68.7868865
1287946426 | 113587085 | Independencia | -32.955754 | -68.786763
1287946469 | 113587085 | Independencia | -32.9553114 | -68.7866073
1287946477 | 113587085 | Independencia | -32.955011 | -68.786485
1287946485 | 113587085 | Independencia | -32.9548682 | -68.7862904
1287946467 | 113587085 | Independencia | -32.9546459 | -68.7859961
1287946376 | 113587085 | Independencia | -32.9539084 | -68.7857459
1287946482 | 113587085 | Independencia | -32.9528232 | -68.7854666
1287946438 | 113587085 | Independencia | -32.9518014 | -68.7851678
1287946392 | 113587085 | Independencia | -32.9508967 | -68.7849004
1287946413 | 113587086 | Sáenz Peña | -32.9558549 | -68.790696
1287946341 | 113587086 | Sáenz Peña | -32.9548946 | -68.7904231
1287946298 | 113587086 | Sáenz Peña | -32.9539209 | -68.7901629
1287946385 | 113587086 | Sáenz Peña | -32.9528886 | -68.7898894
1287946300 | 113587086 | Sáenz Peña | -32.9518105 | -68.7896012
1287946406 | 113587086 | Sáenz Peña | -32.950762 | -68.7893218
1226964014 | 113587086 | Sáenz Peña | -32.9499388 | -68.7891022
1287946390 | 113587087 | Guisasola | -32.9557186 | -68.7912378
1287946493 | 113587087 | Guisasola | -32.9554779 | -68.7914499
1287946506 | 113587087 | Guisasola | -32.9547661 | -68.7921242
1287946497 | 113587087 | Guisasola | -32.9531646 | -68.7938142
2602292490 | 113587087 | Guisasola | -32.9503643 | -68.7965439
1287946383 | 113587087 | Guisasola | -32.9499104 | -68.7969864
1287946363 | 113587087 | Guisasola | -32.9489649 | -68.7979378
1992284714 | 113587087 | Guisasola | -32.9478147 | -68.7990297
1226963991 | 113587087 | Guisasola | -32.9477143 | -68.7989811
1287946473 | 113587088 | Italia | -32.956997 | -68.7828135
1287946325 | 113587088 | Italia | -32.9568573 | -68.7827734
1287946344 | 113587088 | Italia | -32.9563054 | -68.7826149
1287946306 | 113587088 | Italia | -32.9557816 | -68.7824644
1287946456 | 113587088 | Italia | -32.9547693 | -68.7821737
1287946410 | 113587088 | Italia | -32.9542316 | -68.7820193
1287946408 | 113587088 | Italia | -32.9540053 | -68.7819543
1287946362 | 113587089 | Batalla de Maipú | -32.9559293 | -68.7836851
1287946394 | 113587089 | Batalla de Maipú | -32.9555928 | -68.7853534
1287946469 | 113587089 | Batalla de Maipú | -32.9553114 | -68.7866073
1287946449 | 113587090 | Guevara | -32.9586607 | -68.77793
1287946365 | 113587090 | Guevara | -32.9595382 | -68.7779087
1287946327 | 113587090 | Guevara | -32.960452 | -68.7778864
1287946353 | 113587090 | Guevara | -32.9613423 | -68.7778648
1287946384 | 113587091 | O' Brien | -32.9488637 | -68.7940343
1287946295 | 113587091 | O' Brien | -32.9498138 | -68.7943096
1287946338 | 113587092 | Varaschin | -32.9482857 | -68.7965043
1287946372 | 113587092 | Varaschin | -32.9492428 | -68.7967781
1287946383 | 113587092 | Varaschin | -32.9499104 | -68.7969864
1226963991 | 113587093 | Sin Nombre | -32.9477143 | -68.7989811
1287946381 | 113587093 | Sin Nombre | -32.9476209 | -68.7989371
1287946354 | 113587093 | Sin Nombre | -32.9474961 | -68.7988861
1287946286 | 113587094 | R. Gutierrez | -32.9501252 | -68.7882827
1521692527 | 113587094 | R. Gutierrez | -32.9491799 | -68.7879055
1287946320 | 113587095 | Los Chingolos | -32.9546303 | -68.7827319
1287946311 | 113587095 | Los Chingolos | -32.9556482 | -68.7830201
1287946458 | 113587096 | R. Thiele | -32.9535224 | -68.7917756
1287946442 | 113587096 | R. Thiele | -32.9537159 | -68.7909924
1287946298 | 113587096 | R. Thiele | -32.9539209 | -68.7901629
1287946405 | 113587096 | R. Thiele | -32.954122 | -68.7893486
1287946287 | 113587096 | R. Thiele | -32.9543399 | -68.7884671
1287946426 | 113587097 | Diego Paroissien | -32.955754 | -68.786763
3697973848 | 113587097 | Diego Paroissien | -32.9559045 | -68.7860735
1287946479 | 113587097 | Diego Paroissien | -32.9560415 | -68.7854799
3697973849 | 113587097 | Diego Paroissien | -32.9562164 | -68.7846911
1287946420 | 113587097 | Diego Paroissien | -32.9564001 | -68.7838395
1287946330 | 113587098 | Reconquista | -32.9533191 | -68.7881939
1287946460 | 113587098 | Reconquista | -32.9536182 | -68.7869986
1287946376 | 113587098 | Reconquista | -32.9539084 | -68.7857459
1287946391 | 113587098 | Reconquista | -32.9541938 | -68.7845111
1287946463 | 113587098 | Reconquista | -32.9544508 | -68.7834513
1287946320 | 113587098 | Reconquista | -32.9546303 | -68.7827319
1287946456 | 113587098 | Reconquista | -32.9547693 | -68.7821737
1287946333 | 113587098 | Reconquista | -32.9549546 | -68.7814218
1287946396 | 113587098 | Reconquista | -32.9551723 | -68.7805833
1287946398 | 113587099 | Cornelio Saavedra | -32.9597785 | -68.7799535
1287946329 | 113587099 | Cornelio Saavedra | -32.9601112 | -68.7789406
1287946327 | 113587099 | Cornelio Saavedra | -32.960452 | -68.7778864
1287946428 | 113587099 | Cornelio Saavedra | -32.9607743 | -68.7768481
1992284752 | 113587099 | Cornelio Saavedra | -32.9607735 | -68.7764753
1287946399 | 113587100 | Miguel Cané | -32.951418 | -68.7825961
1287946301 | 113587100 | Miguel Cané | -32.952373 | -68.7828875
1287946437 | 113587100 | Miguel Cané | -32.9533798 | -68.7831923
1287946463 | 113587100 | Miguel Cané | -32.9544508 | -68.7834513
1287946297 | 113587100 | Miguel Cané | -32.9552018 | -68.7836343
1287946468 | 113587100 | Miguel Cané | -32.9554741 | -68.7835433
1287946362 | 113587100 | Miguel Cané | -32.9559293 | -68.7836851
1287946418 | 113587100 | Miguel Cané | -32.9560664 | -68.783724
1287946420 | 113587100 | Miguel Cané | -32.9564001 | -68.7838395
1287946418 | 113587101 | Batalla de Maipú | -32.9560664 | -68.783724
1287946344 | 113587101 | Batalla de Maipú | -32.9563054 | -68.7826149
1287946361 | 113587101 | Batalla de Maipú | -32.9566069 | -68.7811444
1287946387 | 113587101 | Batalla de Maipú | -32.9569047 | -68.779609
1287946478 | 113587101 | Batalla de Maipú | -32.9571677 | -68.7784749
1226964011 | 113587102 | Bordín | -32.9498033 | -68.7899448
1287946377 | 113587102 | Bordín | -32.9505572 | -68.7901528
1287946464 | 113587102 | Bordín | -32.9516057 | -68.7904413
1287946373 | 113587102 | Bordín | -32.9526737 | -68.7907358
1287946442 | 113587102 | Bordín | -32.9537159 | -68.7909924
1287946487 | 113587102 | Bordín | -32.9546928 | -68.7912371
1287946493 | 113587102 | Bordín | -32.9554779 | -68.7914499
1287946363 | 113587103 | San Juan | -32.9489649 | -68.7979378
1287946372 | 113587103 | San Juan | -32.9492428 | -68.7967781
2602292493 | 113587103 | San Juan | -32.9494626 | -68.7958384
1287946495 | 113587103 | San Juan | -32.9495441 | -68.7954901
1287946295 | 113587103 | San Juan | -32.9498138 | -68.7943096
1287946285 | 113587103 | San Juan | -32.9500906 | -68.7930981
1287946349 | 113587104 | R. C. Álvarez | -32.9553173 | -68.7887185
1287946386 | 113587104 | R. C. Álvarez | -32.9550967 | -68.7896083
1287946341 | 113587104 | R. C. Álvarez | -32.9548946 | -68.7904231
1287946487 | 113587104 | R. C. Álvarez | -32.9546928 | -68.7912371
1287946454 | 113587104 | R. C. Álvarez | -32.9544928 | -68.792044
1287946500 | 113587105 | Batalla de Caseros | -32.954786 | -68.7867362
1287946485 | 113587105 | Batalla de Caseros | -32.9548682 | -68.7862904
1287946443 | 113587105 | Batalla de Caseros | -32.9551565 | -68.7850582
1287946468 | 113587105 | Batalla de Caseros | -32.9554741 | -68.7835433
1287946311 | 113587105 | Batalla de Caseros | -32.9556482 | -68.7830201
1287946306 | 113587105 | Batalla de Caseros | -32.9557816 | -68.7824644
1287946474 | 113587105 | Batalla de Caseros | -32.9559502 | -68.7816869
1287946326 | 113587105 | Batalla de Caseros | -32.9561177 | -68.78094
1287946322 | 113587105 | Batalla de Caseros | -32.9564306 | -68.7794846
1287946382 | 113587105 | Batalla de Caseros | -32.9566679 | -68.7783253
1287946424 | 113587106 | Güemes | -32.9565677 | -68.7878593
1287946304 | 113587106 | Güemes | -32.9546323 | -68.7872732
1287946460 | 113587106 | Güemes | -32.9536182 | -68.7869986
1287946402 | 113587106 | Güemes | -32.9525262 | -68.7866801
1287946481 | 113587106 | Güemes | -32.9514973 | -68.786381
1287946293 | 113587106 | Güemes | -32.9506181 | -68.78612269999999
1992284719 | 113587106 | Güemes | -32.9498937 | -68.7858741
1992284717 | 113587106 | Güemes | -32.9487031 | -68.7852687
1287946356 | 113587107 | Álvarez Condarco | -32.958846 | -68.7769067
1287946496 | 113587107 | Álvarez Condarco | -32.9597942 | -68.7768779
1287946428 | 113587107 | Álvarez Condarco | -32.9607743 | -68.7768481
1287946294 | 113587107 | Álvarez Condarco | -32.9617213 | -68.7768004
1287946284 | 113587108 | Leopoldo Lugones | -32.9546118 | -68.7803403
1287946410 | 113587108 | Leopoldo Lugones | -32.9542316 | -68.7820193
1287946352 | 113587108 | Leopoldo Lugones | -32.9541068 | -68.7825809
1992284721 | 113587109 | Fleming | -32.9504669 | -68.7905196
1287946377 | 113587109 | Fleming | -32.9505572 | -68.7901528
1287946406 | 113587109 | Fleming | -32.950762 | -68.7893218
1287946422 | 113587109 | Fleming | -32.950963 | -68.788506
1287946504 | 113587109 | Fleming | -32.9511763 | -68.7876403
1287946461 | 113587110 | Hernández | -32.9540241 | -68.780066
1287946307 | 113587110 | Hernández | -32.9541974 | -68.7792799
1287946446 | 113587110 | Hernández | -32.9543502 | -68.7785869
1287946370 | 113587110 | Hernández | -32.9545334 | -68.7777558
1287946319 | 113587111 | Islas Orcadas | -32.948588 | -68.7951974
1287946495 | 113587111 | Islas Orcadas | -32.9495441 | -68.7954901
1287946475 | 113587112 | Villanueva | -32.9584942 | -68.7787876
1287946489 | 113587112 | Villanueva | -32.9577283 | -68.7786162
1287946478 | 113587112 | Villanueva | -32.9571677 | -68.7784749
1287946382 | 113587112 | Villanueva | -32.9566679 | -68.7783253
1287946343 | 113587112 | Villanueva | -32.9562182 | -68.7781907
3769195265 | 113587112 | Villanueva | -32.9560356 | -68.778136
1287946288 | 113587113 | José Hernández | -32.9522222 | -68.7879122
1287946402 | 113587113 | José Hernández | -32.9525262 | -68.7866801
1287946482 | 113587113 | José Hernández | -32.9528232 | -68.7854666
1287946317 | 113587113 | José Hernández | -32.9531262 | -68.7842287
1287946437 | 113587113 | José Hernández | -32.9533798 | -68.7831923
1287946499 | 113587113 | José Hernández | -32.9534759 | -68.7827999
1287946446 | 113587114 | Boedo | -32.9543502 | -68.7785869
1287946490 | 113587114 | Boedo | -32.9534709 | -68.7782688
1287946505 | 113587114 | Boedo | -32.9524872 | -68.7778955
1217295729 | 113587115 | Sarmiento | -32.9503368 | -68.7873848
1287946286 | 113587115 | Sarmiento | -32.9501252 | -68.7882827
1226964014 | 113587115 | Sarmiento | -32.9499388 | -68.7891022
1287946285 | 113587116 | Olazabal | -32.9500906 | -68.7930981
1287946412 | 113587116 | Olazabal | -32.9491398 | -68.7928126
1287946358 | 113587117 | M. Shalk | -32.951458099999996 | -68.7910469
1287946464 | 113587117 | M. Shalk | -32.9516057 | -68.7904413
1287946300 | 113587117 | M. Shalk | -32.9518105 | -68.7896012
1287946323 | 113587117 | M. Shalk | -32.9520094 | -68.7887852
1287946288 | 113587117 | M. Shalk | -32.9522222 | -68.7879122
1287946504 | 113587118 | Julio Argentino Roca | -32.9511763 | -68.7876403
1287946481 | 113587118 | Julio Argentino Roca | -32.9514973 | -68.786381
1287946438 | 113587118 | Julio Argentino Roca | -32.9518014 | -68.7851678
1287946465 | 113587118 | Julio Argentino Roca | -32.952116 | -68.7839129
1287946301 | 113587118 | Julio Argentino Roca | -32.952373 | -68.7828875
1287946324 | 113587118 | Julio Argentino Roca | -32.9525205 | -68.7822989
1287946287 | 113587119 | Batalla de Caseros | -32.9543399 | -68.7884671
1287946304 | 113587119 | Batalla de Caseros | -32.9546323 | -68.7872732
1132557916 | 117019086 | Lencinas | -32.8817722 | -68.8736609
1102523380 | 117019086 | Lencinas | -32.8818365 | -68.8736552
1102523365 | 117019086 | Lencinas | -32.8819411 | -68.8736213
1102523621 | 117019086 | Lencinas | -32.8822644 | -68.8735609
1132557916 | 117019087 | Sin Nombre | -32.8817722 | -68.8736609
1132557945 | 117019087 | Sin Nombre | -32.8818537 | -68.8735903
1132557973 | 117019087 | Sin Nombre | -32.8819041 | -68.8734578
1132557919 | 117019087 | Sin Nombre | -32.8819045 | -68.873388
1102523359 | 117019087 | Sin Nombre | -32.8818837 | -68.8733062
1102523299 | 117019087 | Sin Nombre | -32.8818557 | -68.873255
1217255768 | 119876427 | P. de Guana | -32.9418243 | -68.8042237
1345424268 | 119876427 | P. de Guana | -32.9416524 | -68.8050358
1345424321 | 119876427 | P. de Guana | -32.9415355 | -68.8055997
1345424278 | 119876427 | P. de Guana | -32.9414983 | -68.805777
1345424244 | 119876427 | P. de Guana | -32.9414149 | -68.8061745
1345424341 | 119876427 | P. de Guana | -32.941292 | -68.8067601
1345424339 | 119876427 | P. de Guana | -32.9410939 | -68.8077059
1345424309 | 119876427 | P. de Guana | -32.9409609 | -68.8083409
1345424263 | 119876427 | P. de Guana | -32.9408551 | -68.8088459
1345424319 | 119876430 | Sin Nombre | -32.942313 | -68.8119841
1345424342 | 119876430 | Sin Nombre | -32.9424698 | -68.8113094
1345424348 | 119876430 | Sin Nombre | -32.94263 | -68.81062
1345424293 | 119876430 | Sin Nombre | -32.9428024 | -68.8098778
1345424265 | 119876431 | Sin Nombre | -32.9414709 | -68.8101179
1345424348 | 119876431 | Sin Nombre | -32.94263 | -68.81062
1345424253 | 119876432 | Los Pinos | -32.9411622 | -68.8113635
1345424280 | 119876432 | Los Pinos | -32.9419756 | -68.8117944
1345424319 | 119876432 | Los Pinos | -32.942313 | -68.8119841
1345424336 | 119876432 | Los Pinos | -32.9428337 | -68.8122768
1345424325 | 119876432 | Los Pinos | -32.9434923 | -68.812647
1345424330 | 119876434 | José Ingenieros | -32.9416698 | -68.8093157
1345424303 | 119876434 | José Ingenieros | -32.9421038 | -68.8095311
3419888050 | 119876434 | José Ingenieros | -32.9427866 | -68.80987
1345424293 | 119876434 | José Ingenieros | -32.9428024 | -68.8098778
1345424310 | 119876434 | José Ingenieros | -32.9430477 | -68.8099915
1345424248 | 119876434 | José Ingenieros | -32.9435314 | -68.8102159
1345424283 | 119876435 | Sin Nombre | -32.9390707 | -68.8109551
1345424313 | 119876435 | Sin Nombre | -32.9392966 | -68.8100284
1345424322 | 119876435 | Sin Nombre | -32.9394138 | -68.8095478
1345424258 | 119876435 | Sin Nombre | -32.9394573 | -68.8093694
1345424306 | 119876437 | Barrionuevo | -32.9395878 | -68.8059512
1345424284 | 119876437 | Barrionuevo | -32.9390943 | -68.8056945
1345424291 | 119876437 | Barrionuevo | -32.938632 | -68.8054503
1345424249 | 119876437 | Barrionuevo | -32.9373246 | -68.8047647
1345424327 | 119876438 | Río de Uspallata | -32.9435295 | -68.8119119
1345424302 | 119876438 | Río de Uspallata | -32.9440158 | -68.8104666
1345424320 | 119876438 | Río de Uspallata | -32.9444952 | -68.808257
1345424297 | 119876439 | Combate de Potrerillos | -32.941553 | -68.8097867
1345424271 | 119876439 | Combate de Potrerillos | -32.9393726 | -68.8087759
1345424331 | 119876441 | Sin Nombre | -32.9394182 | -68.8064766
1345424296 | 119876441 | Sin Nombre | -32.9379679 | -68.8057256
1345424269 | 119876443 | Sin Nombre | -32.9403061 | -68.8057594
1345424244 | 119876443 | Sin Nombre | -32.9414149 | -68.8061745
1345424343 | 119876445 | Polonia | -32.9454664 | -68.8086528
1345424257 | 119876445 | Polonia | -32.9449698 | -68.8084669
1345424320 | 119876445 | Polonia | -32.9444952 | -68.808257
1345424282 | 119876445 | Polonia | -32.9439999 | -68.808022
